DATAFLOW,FREQ,REF_AREA,INDICATOR,GENDER,AGE_CLASS,MARITAL_STATUS,CITIZENSHIP,AREA_CONTRY_CITIZEN,USUAL_RESID_1Y,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_INDICATOR,NOTE_GENDER,NOTE_AGE_CLASS,NOTE_MARITAL_STATUS,NOTE_CITIZENSHIP,NOTE_AREA_CONTRY_CITIZEN,NOTE_USUAL_RESID_1Y,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y45-49,ALL,TOTAL,ALL,ALL,2011,192776,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y45-49,ALL,TOTAL,ALL,ALL,2018,188315,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y45-49,ALL,TOTAL,ALL,ALL,2019,186626,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y45-49,ALL,TOTAL,ALL,ALL,2020,183586,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y45-49,ALL,TOTAL,ALL,ALL,2021,181217,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y45-49,ALL,TOTAL,ALL,ALL,2022,177858,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y45-49,ALL,TOTAL,ALL,ALL,2023,174062,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y45-49,ALL,TOTAL,ALL,ALL,2024,168842,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y50-54,ALL,TOTAL,ALL,ALL,2001,162357,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y50-54,ALL,TOTAL,ALL,ALL,2011,177346,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y50-54,ALL,TOTAL,ALL,ALL,2018,193478,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y50-54,ALL,TOTAL,ALL,ALL,2019,192653,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y50-54,ALL,TOTAL,ALL,ALL,2020,190282,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y50-54,ALL,TOTAL,ALL,ALL,2021,190921,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y50-54,ALL,TOTAL,ALL,ALL,2022,189373,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y50-54,ALL,TOTAL,ALL,ALL,2023,187894,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y50-54,ALL,TOTAL,ALL,ALL,2024,186849,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y55-59,ALL,TOTAL,ALL,ALL,2001,132934,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y55-59,ALL,TOTAL,ALL,ALL,2011,160819,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y55-59,ALL,TOTAL,ALL,ALL,2018,182428,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y55-59,ALL,TOTAL,ALL,ALL,2019,186687,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y55-59,ALL,TOTAL,ALL,ALL,2020,186463,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y55-59,ALL,TOTAL,ALL,ALL,2021,189533,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y55-59,ALL,TOTAL,ALL,ALL,2022,191095,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y55-59,ALL,TOTAL,ALL,ALL,2023,192200,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y55-59,ALL,TOTAL,ALL,ALL,2024,192077,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y5-9,ALL,TOTAL,ALL,ALL,2001,139226,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y5-9,ALL,TOTAL,ALL,ALL,2011,121536,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y5-9,ALL,TOTAL,ALL,ALL,2018,110262,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y5-9,ALL,TOTAL,ALL,ALL,2019,107880,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y5-9,ALL,TOTAL,ALL,ALL,2020,107366,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y5-9,ALL,TOTAL,ALL,ALL,2021,105691,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y5-9,ALL,TOTAL,ALL,ALL,2022,103707,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y5-9,ALL,TOTAL,ALL,ALL,2023,102617,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y5-9,ALL,TOTAL,ALL,ALL,2024,100411,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y60-64,ALL,TOTAL,ALL,ALL,2001,138459,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y60-64,ALL,TOTAL,ALL,ALL,2011,159379,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y60-64,ALL,TOTAL,ALL,ALL,2018,164792,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y60-64,ALL,TOTAL,ALL,ALL,2019,166338,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y60-64,ALL,TOTAL,ALL,ALL,2020,169424,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y60-64,ALL,TOTAL,ALL,ALL,2021,173002,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y60-64,ALL,TOTAL,ALL,ALL,2022,176528,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y60-64,ALL,TOTAL,ALL,ALL,2023,180124,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y60-64,ALL,TOTAL,ALL,ALL,2024,185018,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y65-69,ALL,TOTAL,ALL,ALL,2001,133074,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y65-69,ALL,TOTAL,ALL,ALL,2011,126792,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y65-69,ALL,TOTAL,ALL,ALL,2018,147938,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y65-69,ALL,TOTAL,ALL,ALL,2019,149325,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y65-69,ALL,TOTAL,ALL,ALL,2020,151675,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y65-69,ALL,TOTAL,ALL,ALL,2021,154618,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y65-69,ALL,TOTAL,ALL,ALL,2022,157822,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y65-69,ALL,TOTAL,ALL,ALL,2023,161059,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y65-69,ALL,TOTAL,ALL,ALL,2024,162886,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y70-74,ALL,TOTAL,ALL,ALL,2001,125900,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y70-74,ALL,TOTAL,ALL,ALL,2011,127550,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y70-74,ALL,TOTAL,ALL,ALL,2018,135099,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y70-74,ALL,TOTAL,ALL,ALL,2019,140956,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y70-74,ALL,TOTAL,ALL,ALL,2020,147502,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y70-74,ALL,TOTAL,ALL,ALL,2021,146551,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y70-74,ALL,TOTAL,ALL,ALL,2022,144150,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y70-74,ALL,TOTAL,ALL,ALL,2023,141830,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y70-74,ALL,TOTAL,ALL,ALL,2024,143283,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y75-79,ALL,TOTAL,ALL,ALL,2001,106526,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y75-79,ALL,TOTAL,ALL,ALL,2011,111875,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y75-79,ALL,TOTAL,ALL,ALL,2018,110185,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y75-79,ALL,TOTAL,ALL,ALL,2019,107478,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y75-79,ALL,TOTAL,ALL,ALL,2020,106066,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y75-79,ALL,TOTAL,ALL,ALL,2021,110285,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y75-79,ALL,TOTAL,ALL,ALL,2022,116972,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y75-79,ALL,TOTAL,ALL,ALL,2023,124061,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y75-79,ALL,TOTAL,ALL,ALL,2024,129509,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y80-84,ALL,TOTAL,ALL,ALL,2001,58119,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y80-84,ALL,TOTAL,ALL,ALL,2011,90748,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y80-84,ALL,TOTAL,ALL,ALL,2018,92336,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y80-84,ALL,TOTAL,ALL,ALL,2019,93592,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y80-84,ALL,TOTAL,ALL,ALL,2020,96856,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y80-84,ALL,TOTAL,ALL,ALL,2021,95739,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y80-84,ALL,TOTAL,ALL,ALL,2022,94234,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y80-84,ALL,TOTAL,ALL,ALL,2023,91492,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y80-84,ALL,TOTAL,ALL,ALL,2024,89736,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y85-89,ALL,TOTAL,ALL,ALL,2001,39017,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y85-89,ALL,TOTAL,ALL,ALL,2011,55873,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y85-89,ALL,TOTAL,ALL,ALL,2018,63350,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y85-89,ALL,TOTAL,ALL,ALL,2019,64322,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y85-89,ALL,TOTAL,ALL,ALL,2020,63989,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y85-89,ALL,TOTAL,ALL,ALL,2021,63094,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y85-89,ALL,TOTAL,ALL,ALL,2022,62405,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y85-89,ALL,TOTAL,ALL,ALL,2023,63327,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y85-89,ALL,TOTAL,ALL,ALL,2024,64894,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y90-94,ALL,TOTAL,ALL,ALL,2001,14226,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y90-94,ALL,TOTAL,ALL,ALL,2011,18115,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y90-94,ALL,TOTAL,ALL,ALL,2018,28108,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y90-94,ALL,TOTAL,ALL,ALL,2019,28510,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y90-94,ALL,TOTAL,ALL,ALL,2020,30102,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y90-94,ALL,TOTAL,ALL,ALL,2021,30105,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y90-94,ALL,TOTAL,ALL,ALL,2022,29772,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y90-94,ALL,TOTAL,ALL,ALL,2023,30049,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y90-94,ALL,TOTAL,ALL,ALL,2024,30919,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y95-99,ALL,TOTAL,ALL,ALL,2001,2752,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y95-99,ALL,TOTAL,ALL,ALL,2011,5206,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y95-99,ALL,TOTAL,ALL,ALL,2018,7093,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y95-99,ALL,TOTAL,ALL,ALL,2019,7641,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y95-99,ALL,TOTAL,ALL,ALL,2020,7815,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y95-99,ALL,TOTAL,ALL,ALL,2021,7940,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y95-99,ALL,TOTAL,ALL,ALL,2022,7635,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y95-99,ALL,TOTAL,ALL,ALL,2023,7800,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,F,Y95-99,ALL,TOTAL,ALL,ALL,2024,7931,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2001,2401542,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2011,2418757,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2018,2387653,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2019,2370942,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2020,2346759,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2021,2353773,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2022,2345397,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2023,2339466,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,TOTAL,ALL,TOTAL,ALL,ALL,2024,2336364,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2001,110,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2011,189,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2018,187,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2019,206,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2020,236,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2021,288,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2022,301,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2023,295,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_GE100,ALL,TOTAL,ALL,ALL,2024,355,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_UN4,ALL,TOTAL,ALL,ALL,2001,130403,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_UN4,ALL,TOTAL,ALL,ALL,2011,120297,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_UN4,ALL,TOTAL,ALL,ALL,2018,105546,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_UN4,ALL,TOTAL,ALL,ALL,2019,102915,,,,,,,,,ISO__ALL_N1,,,,,
IT1:DF_DCSS_POP_DEMCITMIG_TV_1(1.0),A,ITG1,RESPOP_AV,M,Y_UN4,ALL,TOTAL,ALL,ALL,2020,102528,,,,,,,,,ISO__ALL_N1,,,,,
